"","U","V","T","tstamp","SID","SCODE","SFNAME","STYPE","wd","ws","air_temp","Poll_Value"
"191",-2.73684,52.221593,7,2020-02-07,13,"LEOM","Leominster","Suburban Background",171.335722753465,5.8625,3.36666666666667,30.21683875
"192",-7.900328,54.43951,7,2020-02-07,14,"LN","Lough Navar","Rural Background",176.515907102284,8.925,4.925,54.2920491666667
"193",-2.238917,53.371722,7,2020-02-07,15,"MAHG","Manchester Sharston","Suburban Industrial",166.640260387905,6.91666666666667,3.925,25.46111375
"194",-2.237881,53.48152,7,2020-02-07,16,"MAN3","Manchester Piccadilly","Urban Background",164.484028016689,4.24583333333333,3.80416666666667,10.44208625
"195",-9.903917,53.326444,7,2020-02-07,17,"MH","Mace Head","Rural Background",189.877167586958,12.6625,8.3,71.5466775
"196",-1.610528,54.97825,7,2020-02-07,18,"NEWC","Newcastle Centre","Urban Background",182.058370253612,4.74583333333333,2.90416666666667,10.4053591666667
"197",1.302686,52.614823,7,2020-02-07,19,"NO12","Norwich Lakenfields","Urban Background",172.070212254653,5.0875,3.85,24.11471
"198",-1.146447,52.95473,7,2020-02-07,20,"NOTT","Nottingham Centre","Urban Background",173.084391792376,4.01666666666667,3.03333333333333,12.6754675
"199",-0.916605,52.272257,7,2020-02-07,21,"NTN4","Northampton Spring Park","Urban Background",172.665837821201,5.4125,3.58333333333333,23.9144470833333
"200",1.04901,51.777874,7,2020-02-07,22,"OSY","St Osyth","Rural Background",171.899223123703,7.82083333333333,6.94583333333333,39.6610741666667
"201",-3.196527,55.657472,7,2020-02-07,23,"PEEB","Peebles","Urban Background",181.950138138185,8.19166666666667,1.72916666666667,36.02931625
"202",-4.142361,50.37167,7,2020-02-07,24,"PLYM","Plymouth Centre","Urban Background",184.167023824798,5.84166666666667,7.89583333333333,42.76203125
"203",0.678331,51.544166,7,2020-02-07,25,"SEND","Southend-on-Sea","Urban Background",171.303637863877,7.22916666666667,6.7,30.5501491666667
"204",1.463497,52.2944,7,2020-02-07,26,"SIB","Sibton","Rural Background",174.376224026568,5.56666666666667,4.50416666666667,34.81318625
"205",-2.175133,53.02821,7,2020-02-07,27,"STOK","Stoke-on-Trent Centre","Urban Background",157.252770437857,7.3625,2.88333333333333,23.3517691666667
"206",-1.406878,54.88361,7,2020-02-07,28,"SUN2","Sunderland Silksworth","Urban Background",188.003886118626,8.65833333333333,4.4125,19.46084875
"207",-3.022722,53.37287,7,2020-02-07,29,"TRAN","Wirral Tranmere","Urban Background",160.861362627825,5.19166666666667,3.95416666666667,23.80704
"208",-2.030371,52.605641,7,2020-02-07,30,"WAL4","Walsall Woodlands","Urban Background",173.318666945854,5.69166666666667,3.52083333333333,24.20063625
"209",0.290917,52.2985,7,2020-02-07,31,"WFEN","Wicken Fen","Rural Background",170.928151292746,5.99166666666667,4.475,30.31385375
"210",-2.638139,53.54914,7,2020-02-07,32,"WIG5","Wigan Centre","Urban Background",161.037966461607,7.6875,3.4625,17.440895
"211",-3.2429,55.79216,8,2020-02-08,1,"ACTH","Auchencorth Moss","Rural Background",220.872107545867,12.125,4.3625,74.38764
"212",-1.874978,52.476145,8,2020-02-08,2,"BIRR","Birmingham A4540 Roadside","Urban Traffic",220.962572307914,6.39166666666667,6.60416666666667,55.4381895833333
"213",-3.205782,55.862281,8,2020-02-08,3,"BUSH","Bush Estate","Rural Background",219.113856701407,11.3625,5.70833333333333,72.6926808333333
"214",-1.560189,52.411628,8,2020-02-08,4,"COAL","Coventry Allesley","Urban Background",219.245228479923,8.21666666666667,6.52916666666667,61.1453375
"215",-3.182186,55.945589,8,2020-02-08,7,"ED3","Edinburgh St Leonards","Urban Background",221.474250531236,11.5791666666667,6.5625,71.9165754166667
"216",-5.101102,56.82266,8,2020-02-08,8,"FW","Fort William","Suburban Background",211.824637384514,8.48333333333333,3.74166666666667,77.6513108333333
"217",-4.243631,55.865782,8,2020-02-08,9,"GLKP","Glasgow Townhead","Urban Background",221.366521933106,8.50416666666667,5.95833333333333,65.5920070833333
"218",-0.460861,51.49633,8,2020-02-08,10,"HIL","London Hillingdon","Urban Background",220.636481644173,5.99166666666667,7.05416666666667,36.12355625
"219",-0.341222,53.74878,8,2020-02-08,11,"HUL2","Hull Freetown","Urban Background",216.739839444799,9.43333333333333,6.54583333333333,49.3305183333333
"220",-1.127182,52.619904,8,2020-02-08,12,"LECU","Leicester University","Urban Background",221.610441910633,6.7875,6.75,57.286505
"221",-2.73684,52.221593,8,2020-02-08,13,"LEOM","Leominster","Suburban Background",213.875441577564,8.09166666666667,6.225,69.606275
"222",-7.900328,54.43951,8,2020-02-08,14,"LN","Lough Navar","Rural Background",221.693222581969,9.35,4.8,66.8323908333333
"223",-2.238917,53.371722,8,2020-02-08,15,"MAHG","Manchester Sharston","Suburban Industrial",210.174729795071,9.44166666666667,6.42916666666667,64.6343491666667
"224",-2.237881,53.48152,8,2020-02-08,16,"MAN3","Manchester Piccadilly","Urban Background",210.907277915885,6.95416666666667,6.975,40.93471875
"225",-9.903917,53.326444,8,2020-02-08,17,"MH","Mace Head","Rural Background",230.044305047754,13.1625,8.45833333333333,85.10662625
"226",-1.610528,54.97825,8,2020-02-08,18,"NEWC","Newcastle Centre","Urban Background",214.501527727612,7.15,6.55,60.70185
"227",1.302686,52.614823,8,2020-02-08,19,"NO12","Norwich Lakenfields","Urban Background",217.96439410413,6.2,6.52916666666667,55.8789091666667
"228",-1.146447,52.95473,8,2020-02-08,20,"NOTT","Nottingham Centre","Urban Background",220.432340911662,7.00416666666667,6.91666666666667,56.0514516666667
"229",-0.916605,52.272257,8,2020-02-08,21,"NTN4","Northampton Spring Park","Urban Background",220.640164661667,7.59583333333333,6.44166666666667,66.6293558333333
"230",1.04901,51.777874,8,2020-02-08,22,"OSY","St Osyth","Rural Background",225.544990306205,8.1625,8.09583333333333,57.2918358333333
"231",-3.196527,55.657472,8,2020-02-08,23,"PEEB","Peebles","Urban Background",222.927070538454,11.4833333333333,3.85416666666667,71.754425
"232",-4.142361,50.37167,8,2020-02-08,24,"PLYM","Plymouth Centre","Urban Background",229.553911687344,6.20416666666667,7.89166666666667,67.94873625
"233",0.678331,51.544166,8,2020-02-08,25,"SEND","Southend-on-Sea","Urban Background",222.978626145352,7.20416666666667,8.0125,50.10593125
"234",1.463497,52.2944,8,2020-02-08,26,"SIB","Sibton","Rural Background",222.898269464544,5.94583333333333,6.7625,58.6540573913043
"235",-2.175133,53.02821,8,2020-02-08,27,"STOK","Stoke-on-Trent Centre","Urban Background",214.023206840362,8.6375,5.72083333333333,56.74232625
"236",-1.406878,54.88361,8,2020-02-08,28,"SUN2","Sunderland Silksworth","Urban Background",214.088350172165,11.4125,7.02083333333333,65.7465358333333
"237",-3.022722,53.37287,8,2020-02-08,29,"TRAN","Wirral Tranmere","Urban Background",212.083296696256,5.8125,7.3625,67.3624995833333
"238",-2.030371,52.605641,8,2020-02-08,30,"WAL4","Walsall Woodlands","Urban Background",218.615380771539,7.9875,6.14166666666667,64.0252454166667
"239",0.290917,52.2985,8,2020-02-08,31,"WFEN","Wicken Fen","Rural Background",216.738025952178,6.74583333333333,6.7625,60.15026
"240",-2.638139,53.54914,8,2020-02-08,32,"WIG5","Wigan Centre","Urban Background",206.501184052282,8.12916666666667,5.9625,60.3495154545455
"241",-3.2429,55.79216,9,2020-02-09,1,"ACTH","Auchencorth Moss","Rural Background",252.17100111029,11.7166666666667,5.9,76.9210695833333
"242",-1.874978,52.476145,9,2020-02-09,2,"BIRR","Birmingham A4540 Roadside","Urban Traffic",238.841240836672,10.4375,9.1375,67.88844875
"243",-3.205782,55.862281,9,2020-02-09,3,"BUSH","Bush Estate","Rural Background",251.630147381723,10.7666666666667,6.98333333333333,76.5551920833333
"244",-1.560189,52.411628,9,2020-02-09,4,"COAL","Coventry Allesley","Urban Background",236.346626881264,14.4666666666667,9.0375,71.6253852173913
"245",-3.182186,55.945589,9,2020-02-09,7,"ED3","Edinburgh St Leonards","Urban Background",254.24196448022,11.375,7.49583333333333,71.71631125
"246",-5.101102,56.82266,9,2020-02-09,8,"FW","Fort William","Suburban Background",242.733913617732,8.0625,4.425,82.74191
"247",-4.243631,55.865782,9,2020-02-09,9,"GLKP","Glasgow Townhead","Urban Background",252.899259538347,8.11666666666667,6.83333333333333,67.2080904347826
"248",-0.460861,51.49633,9,2020-02-09,10,"HIL","London Hillingdon","Urban Background",232.841500330373,14.5875,9.47083333333333,61.2101795238095
"249",-0.341222,53.74878,9,2020-02-09,11,"HUL2","Hull Freetown","Urban Background",232.971609888237,13.7833333333333,8.80833333333333,67.2744925
"250",-1.127182,52.619904,9,2020-02-09,12,"LECU","Leicester University","Urban Background",235.562079402264,11.1791666666667,9.14166666666667,69.083220952381
"251",-2.73684,52.221593,9,2020-02-09,13,"LEOM","Leominster","Suburban Background",239.400762019448,13.6333333333333,9.09583333333333,71.77313375
"252",-7.900328,54.43951,9,2020-02-09,14,"LN","Lough Navar","Rural Background",258.532069936977,13.0166666666667,7.54166666666667,76.4658016666667
"253",-2.238917,53.371722,9,2020-02-09,15,"MAHG","Manchester Sharston","Suburban Industrial",239.370191946904,14,8.87916666666667,66.3584133333333
"254",-2.237881,53.48152,9,2020-02-09,16,"MAN3","Manchester Piccadilly","Urban Background",240.55252450145,10.3375,9.4875,59.3887075
"255",-9.903917,53.326444,9,2020-02-09,17,"MH","Mace Head","Rural Background",262.026427148345,17.6416666666667,9.075,85.1373945833333
"256",-1.610528,54.97825,9,2020-02-09,18,"NEWC","Newcastle Centre","Urban Background",245.189171134291,9.825,8.87083333333333,75.55456875
"257",1.302686,52.614823,9,2020-02-09,19,"NO12","Norwich Lakenfields","Urban Background",230.689183957778,14.7833333333333,8.90833333333333,71.6754266666667
"258",-1.146447,52.95473,9,2020-02-09,20,"NOTT","Nottingham Centre","Urban Background",237.892404343445,11.3291666666667,9.20416666666667,68.0000141666667
"259",-0.916605,52.272257,9,2020-02-09,21,"NTN4","Northampton Spring Park","Urban Background",235.742464035212,15.15,8.9,74.9489304166667
"260",1.04901,51.777874,9,2020-02-09,22,"OSY","St Osyth","Rural Background",231.291959993182,16.8333333333333,8.95,75.4663856521739
"261",-3.196527,55.657472,9,2020-02-09,23,"PEEB","Peebles","Urban Background",253.040161844834,12.2416666666667,5.75,74.43476125
"262",-4.142361,50.37167,9,2020-02-09,24,"PLYM","Plymouth Centre","Urban Background",246.356322210124,12.0375,10.4541666666667,70.58195125
"263",0.678331,51.544166,9,2020-02-09,25,"SEND","Southend-on-Sea","Urban Background",232.595454386888,15.875,9.175,69.6256779166667
"264",1.463497,52.2944,9,2020-02-09,26,"SIB","Sibton","Rural Background",231.598461210072,14.5625,8.8,73.0904345833333
"265",-2.175133,53.02821,9,2020-02-09,27,"STOK","Stoke-on-Trent Centre","Urban Background",240.704196011983,14.2958333333333,8.22916666666667,67.6360161904762
"266",-1.406878,54.88361,9,2020-02-09,28,"SUN2","Sunderland Silksworth","Urban Background",239.283179491956,13.75,8.62083333333333,76.7145708333333
"267",-3.022722,53.37287,9,2020-02-09,29,"TRAN","Wirral Tranmere","Urban Background",246.522951451503,10.5333333333333,10.1708333333333,72.3629265217391
"268",-2.030371,52.605641,9,2020-02-09,30,"WAL4","Walsall Woodlands","Urban Background",237.965705856808,12.8583333333333,8.6625,67.6694754166667
"269",0.290917,52.2985,9,2020-02-09,31,"WFEN","Wicken Fen","Rural Background",232.959771279909,14.9458333333333,9.04583333333333,71.5306025
"270",-2.638139,53.54914,9,2020-02-09,32,"WIG5","Wigan Centre","Urban Background",243.101715677664,12.9875,8.65416666666667,71.1307679166667
"271",-3.2429,55.79216,10,2020-02-10,1,"ACTH","Auchencorth Moss","Rural Background",263.127032764995,12.9083333333333,1.34166666666667,77.3361470833333
"272",-1.874978,52.476145,10,2020-02-10,2,"BIRR","Birmingham A4540 Roadside","Urban Traffic",274.885260441519,7.0125,4.29166666666667,60.78084625
"273",-3.205782,55.862281,10,2020-02-10,3,"BUSH","Bush Estate","Rural Background",261.011732384591,12.2083333333333,2.7625,79.3567933333333
"274",-1.560189,52.411628,10,2020-02-10,4,"COAL","Coventry Allesley","Urban Background",268.050263362315,9.1,4.0125,70.2410191666667
"275",-3.182186,55.945589,10,2020-02-10,7,"ED3","Edinburgh St Leonards","Urban Background",261.250470301238,13.6625,4.1,73.9233625
"276",-5.101102,56.82266,10,2020-02-10,8,"FW","Fort William","Suburban Background",262.542674134827,6.95416666666667,1.95416666666667,83.4478579166667
"277",-4.243631,55.865782,10,2020-02-10,9,"GLKP","Glasgow Townhead","Urban Background",266.69815269614,8.875,3.50416666666667,73.92613375
"278",-0.460861,51.49633,10,2020-02-10,10,"HIL","London Hillingdon","Urban Background",265.932357709606,9.95833333333333,5.35,54.67743
"279",-0.341222,53.74878,10,2020-02-10,11,"HUL2","Hull Freetown","Urban Background",264.74395713022,10.2541666666667,4.1,65.4658908333333
"280",-1.127182,52.619904,10,2020-02-10,12,"LECU","Leicester University","Urban Background",267.292927229898,7.66666666666667,4.1,60.5042956521739
"281",-2.73684,52.221593,10,2020-02-10,13,"LEOM","Leominster","Suburban Background",272.94009955578,9.75833333333333,3.925,77.1867222727273
"282",-7.900328,54.43951,10,2020-02-10,14,"LN","Lough Navar","Rural Background",274.54287956742,14.1916666666667,3.10833333333333,78.4428904761905
"283",-2.238917,53.371722,10,2020-02-10,15,"MAHG","Manchester Sharston","Suburban Industrial",266.029271496558,10.7666666666667,3.70833333333333,64.6634529166667
"284",-2.237881,53.48152,10,2020-02-10,16,"MAN3","Manchester Piccadilly","Urban Background",267.299643191729,8.05,4.49166666666667,57.1282995833333
"285",-9.903917,53.326444,10,2020-02-10,17,"MH","Mace Head","Rural Background",283.56632616371,20.2458333333333,6.65,87.2420266666667
"286",-1.610528,54.97825,10,2020-02-10,18,"NEWC","Newcastle Centre","Urban Background",269.923982904846,10.5375,3.97083333333333,76.919685
"287",1.302686,52.614823,10,2020-02-10,19,"NO12","Norwich Lakenfields","Urban Background",266.154179103648,10.1625,4.25,70.41425625
"288",-1.146447,52.95473,10,2020-02-10,20,"NOTT","Nottingham Centre","Urban Background",266.562587576329,8.62916666666667,4.1875,59.7587429166667
"289",-0.916605,52.272257,10,2020-02-10,21,"NTN4","Northampton Spring Park","Urban Background",266.520063865235,10.0625,4.0625,75.4935904166667
"290",1.04901,51.777874,10,2020-02-10,22,"OSY","St Osyth","Rural Background",270.382016721278,14.7333333333333,6.87916666666667,75.67237125
"291",-3.196527,55.657472,10,2020-02-10,23,"PEEB","Peebles","Urban Background",267.004132927752,13.3333333333333,0.85,75.0785116666667
"292",-4.142361,50.37167,10,2020-02-10,24,"PLYM","Plymouth Centre","Urban Background",278.15746294205,9.87083333333333,7,74.3675433333333
"293",0.678331,51.544166,10,2020-02-10,25,"SEND","Southend-on-Sea","Urban Background",265.601325084953,13.075,6.94166666666667,64.5351931818182
"294",1.463497,52.2944,10,2020-02-10,26,"SIB","Sibton","Rural Background",267.035390677088,10.8625,4.64166666666667,73.9690979166667
"295",-2.175133,53.02821,10,2020-02-10,27,"STOK","Stoke-on-Trent Centre","Urban Background",270.814997690081,10.5625,2.87083333333333,67.11373
"296",-1.406878,54.88361,10,2020-02-10,28,"SUN2","Sunderland Silksworth","Urban Background",269.113215725497,15.0541666666667,5.25833333333333,79.2528525
"297",-3.022722,53.37287,10,2020-02-10,29,"TRAN","Wirral Tranmere","Urban Background",273.08960385619,10.3916666666667,5.2375,76.19347125
"298",-2.030371,52.605641,10,2020-02-10,30,"WAL4","Walsall Woodlands","Urban Background",271.992536890075,9.2375,3.65833333333333,66.6764766666667
"299",0.290917,52.2985,10,2020-02-10,31,"WFEN","Wicken Fen","Rural Background",265.568540451571,10.8791666666667,4.27083333333333,72.42866625
"300",-2.638139,53.54914,10,2020-02-10,32,"WIG5","Wigan Centre","Urban Background",273.220816735369,11.0708333333333,3.6625,77.2814045833333
"301",-3.2429,55.79216,11,2020-02-11,1,"ACTH","Auchencorth Moss","Rural Background",273.774327893172,13.7291666666667,1.22916666666667,76.4647927272727
"302",-1.874978,52.476145,11,2020-02-11,2,"BIRR","Birmingham A4540 Roadside","Urban Traffic",278.848274347727,7.03333333333333,2.84166666666667,63.05303375
"303",-3.205782,55.862281,11,2020-02-11,3,"BUSH","Bush Estate","Rural Background",270.822269322303,13.5041666666667,2.53333333333333,77.5183945833333
"304",-1.560189,52.411628,11,2020-02-11,4,"COAL","Coventry Allesley","Urban Background",269.946176194243,9.36666666666667,2.47916666666667,72.5741858333333
"305",-3.182186,55.945589,11,2020-02-11,7,"ED3","Edinburgh St Leonards","Urban Background",269.571661791531,15.4083333333333,3.68333333333333,69.0456779166667
"306",-5.101102,56.82266,11,2020-02-11,8,"FW","Fort William","Suburban Background",277.363049795762,9.20833333333333,2.07916666666667,81.9722225
"307",-4.243631,55.865782,11,2020-02-11,9,"GLKP","Glasgow Townhead","Urban Background",278.628387474549,9.65,3.36666666666667,59.345419
"308",-0.460861,51.49633,11,2020-02-11,10,"HIL","London Hillingdon","Urban Background",271.33949327404,9.31666666666667,2.96666666666667,55.76872875
"309",-0.341222,53.74878,11,2020-02-11,11,"HUL2","Hull Freetown","Urban Background",270.540997328153,11.5416666666667,2.7875,69.1482345833333
"310",-1.127182,52.619904,11,2020-02-11,12,"LECU","Leicester University","Urban Background",271.282325079422,9.3375,2.81666666666667,66.7230758333333
"311",-2.73684,52.221593,11,2020-02-11,13,"LEOM","Leominster","Suburban Background",277.993544360701,10.025,2.63333333333333,78.08453625
"312",-7.900328,54.43951,11,2020-02-11,14,"LN","Lough Navar","Rural Background",285.100547119833,14.1375,2.69166666666667,78.9936870833333
